sales_id,order_id,product_id,product_type,product_name,size,color,price_per_unit,quantity,total_price,order_date
4052,807,897,Trousers,Cords,M,blue,94,1,94,2021-02-17
4053,807,1017,Trousers,Relaxed Leg,M,red,90,1,90,2021-02-17
4054,807,26,Shirt,Oxford Cloth,S,indigo,96,2,192,2021-02-17
4055,807,199,Shirt,Camp Collared,XL,blue,98,2,196,2021-02-17
4056,808,309,Shirt,Cuban Collar,XL,indigo,105,2,210,2021-10-13
4057,808,1195,Trousers,Pleated,XS,orange,105,1,105,2021-10-13
4058,808,378,Shirt,Henley,L,indigo,94,3,282,2021-10-13
4059,808,551,Jacket,Leather,S,indigo,98,1,98,2021-10-13
4060,808,850,Trousers,Chinos,XS,yellow,113,2,226,2021-10-13
4061,809,398,Shirt,Casual Slim Fit,L,yellow,119,3,357,2021-02-11
4062,809,824,Jacket,Shearling,XL,green,117,2,234,2021-02-11
4063,809,512,Jacket,Windbreaker,M,blue,102,1,102,2021-02-11
4064,809,778,Jacket,Pullover,L,orange,91,1,91,2021-02-11
4065,809,136,Shirt,Denim,S,violet,92,1,92,2021-02-11
4066,810,1221,Trousers,Pleated,S,violet,105,2,210,2021-03-22
4067,810,356,Shirt,Henley,S,orange,94,1,94,2021-03-22
4068,810,689,Jacket,Parka,XL,blue,113,2,226,2021-03-22
4069,810,762,Jacket,Peacoat,M,indigo,109,1,109,2021-03-22
4070,810,1202,Trousers,Pleated,M,yellow,105,3,315,2021-03-22
4071,810,130,Shirt,Denim,XS,indigo,92,3,276,2021-03-22
4072,810,691,Jacket,Parka,S,indigo,113,3,339,2021-03-22
4073,810,1166,Trousers,High-Waisted,S,yellow,99,3,297,2021-03-22
4074,810,1025,Trousers,Relaxed Leg,XS,yellow,90,3,270,2021-03-22
4075,811,976,Trousers,Slim-Fit,S,violet,97,1,97,2021-10-22
4076,811,521,Jacket,Windbreaker,S,violet,102,2,204,2021-10-22
4077,811,287,Shirt,Cuban Collar,M,orange,105,3,315,2021-10-22
4078,812,796,Jacket,Pullover,S,indigo,91,1,91,2021-07-09
4079,812,7,Shirt,Oxford Cloth,M,orange,96,3,288,2021-07-09
4080,812,717,Jacket,Trench Coat,M,green,119,2,238,2021-07-09
4081,812,900,Trousers,Cords,XS,indigo,94,2,188,2021-07-09
4082,813,272,Shirt,Polo,M,indigo,95,2,190,2021-08-11
4083,813,474,Jacket,Puffer,XL,green,118,2,236,2021-08-11
4084,813,567,Jacket,Bomber,M,orange,100,3,300,2021-08-11
4085,813,583,Jacket,Bomber,L,blue,100,1,100,2021-08-11
4086,813,259,Shirt,Polo,XL,yellow,95,3,285,2021-08-11
4087,813,251,Shirt,Polo,S,orange,95,3,285,2021-08-11
4088,813,431,Jacket,Denim,S,yellow,107,3,321,2021-08-11
4089,813,1248,Trousers,Tracksuit Bottoms,L,blue,112,2,224,2021-08-11
4090,813,164,Shirt,Linen,XL,blue,91,1,91,2021-08-11
4091,814,398,Shirt,Casual Slim Fit,L,yellow,119,3,357,2021-03-04
4092,814,11,Shirt,Oxford Cloth,S,yellow,96,3,288,2021-03-04
4093,814,983,Trousers,Wool,L,red,106,1,106,2021-03-04
4094,814,488,Jacket,Puffer,L,violet,118,3,354,2021-03-04
4095,814,342,Shirt,Mandarin Collar,M,indigo,109,2,218,2021-03-04
4096,814,49,Shirt,Dress,XL,yellow,104,2,208,2021-03-04
4097,814,727,Jacket,Trench Coat,M,indigo,119,3,357,2021-03-04
4098,815,1204,Trousers,Pleated,XL,yellow,105,3,315,2021-05-02
4099,815,927,Trousers,Drawstring,M,green,96,2,192,2021-05-02
4100,815,1059,Trousers,Joggers,XL,orange,93,1,93,2021-05-02
4101,815,448,Jacket,Denim,L,indigo,107,2,214,2021-05-02
4102,815,903,Trousers,Cords,L,indigo,94,1,94,2021-05-02
4103,815,1025,Trousers,Relaxed Leg,XS,yellow,90,3,270,2021-05-02
4104,815,556,Jacket,Leather,S,violet,98,2,196,2021-05-02
4105,815,702,Jacket,Trench Coat,M,red,119,2,238,2021-05-02
4106,816,954,Trousers,Slim-Fit,XL,orange,97,1,97,2021-02-02
4107,816,595,Jacket,Cardigan,XS,red,112,3,336,2021-02-02
4108,816,1085,Trousers,Cropped,XS,red,115,2,230,2021-02-02
4109,816,460,Jacket,Puffer,XS,orange,118,1,118,2021-02-02
4110,816,271,Shirt,Polo,S,indigo,95,1,95,2021-02-02
4111,816,214,Shirt,Chambray,XL,red,106,1,106,2021-02-02
4112,817,783,Jacket,Pullover,L,yellow,91,1,91,2021-06-27
4113,817,181,Shirt,Camp Collared,S,orange,98,1,98,2021-06-27
4114,817,1153,Trousers,Cargo Pants,L,violet,102,3,306,2021-06-27
4115,817,149,Shirt,Linen,XL,orange,91,1,91,2021-06-27
4116,817,622,Jacket,Cardigan,M,indigo,112,2,224,2021-06-27
4117,818,1240,Trousers,Tracksuit Bottoms,XS,green,112,1,112,2021-03-15
4118,818,931,Trousers,Drawstring,S,blue,96,3,288,2021-03-15
4119,819,843,Trousers,Chinos,L,red,113,2,226,2021-01-19
4120,819,109,Shirt,Denim,XL,red,92,2,184,2021-01-19
4121,819,1144,Trousers,Cargo Pants,XL,blue,102,2,204,2021-01-19
4122,819,130,Shirt,Denim,XS,indigo,92,3,276,2021-01-19
4123,820,292,Shirt,Cuban Collar,M,yellow,105,2,210,2021-09-25
4124,820,1118,Trousers,Cropped,L,violet,115,1,115,2021-09-25
4125,820,1163,Trousers,High-Waisted,L,orange,99,1,99,2021-09-25
4126,820,1085,Trousers,Cropped,XS,red,115,2,230,2021-09-25
4127,820,748,Jacket,Peacoat,L,yellow,109,1,109,2021-09-25
4128,820,591,Jacket,Bomber,S,violet,100,2,200,2021-09-25
4129,820,1165,Trousers,High-Waisted,XS,yellow,99,1,99,2021-09-25
4130,821,961,Trousers,Slim-Fit,S,green,97,3,291,2021-01-03
4131,821,317,Shirt,Mandarin Collar,M,red,109,2,218,2021-01-03
4132,821,1084,Trousers,Joggers,XL,violet,93,3,279,2021-01-03
4133,822,715,Jacket,Trench Coat,XS,green,119,1,119,2021-09-05
4134,822,662,Jacket,Coach,M,violet,93,2,186,2021-09-05
4135,822,857,Trousers,Chinos,M,green,113,2,226,2021-09-05
4136,822,181,Shirt,Camp Collared,S,orange,98,1,98,2021-09-05
4137,822,952,Trousers,Slim-Fit,M,orange,97,1,97,2021-09-05
4138,824,24,Shirt,Oxford Cloth,XL,blue,96,3,288,2021-01-04
4139,824,589,Jacket,Bomber,XL,indigo,100,2,200,2021-01-04
4140,824,68,Shirt,Dress,L,violet,104,1,104,2021-01-04
4141,825,563,Jacket,Bomber,L,red,100,1,100,2021-01-27
4142,825,1148,Trousers,Cargo Pants,L,indigo,102,1,102,2021-01-27
4143,825,164,Shirt,Linen,XL,blue,91,1,91,2021-01-27
4144,825,1008,Trousers,Wool,L,indigo,106,2,212,2021-01-27
4145,825,1115,Trousers,Cropped,XS,violet,115,2,230,2021-01-27
4146,825,109,Shirt,Denim,XL,red,92,2,184,2021-01-27
4147,825,936,Trousers,Drawstring,S,indigo,96,1,96,2021-01-27
4148,826,554,Jacket,Leather,XL,indigo,98,1,98,2021-08-16
4149,826,547,Jacket,Leather,M,blue,98,2,196,2021-08-16
4150,827,169,Shirt,Linen,XL,indigo,91,1,91,2021-05-09
4151,827,873,Trousers,Chinos,L,violet,113,1,113,2021-05-09
4152,827,363,Shirt,Henley,L,yellow,94,1,94,2021-05-09
4153,827,919,Trousers,Drawstring,XL,orange,96,1,96,2021-05-09
4154,827,589,Jacket,Bomber,XL,indigo,100,3,300,2021-05-09
4155,827,488,Jacket,Puffer,L,violet,118,1,118,2021-05-09
4156,827,604,Jacket,Cardigan,XL,orange,112,3,336,2021-05-09
4157,827,736,Jacket,Peacoat,S,red,109,2,218,2021-05-09
4158,827,1012,Trousers,Wool,M,violet,106,1,106,2021-05-09
4159,828,626,Jacket,Cardigan,S,violet,112,2,224,2021-01-09
4160,828,56,Shirt,Dress,S,blue,104,2,208,2021-01-09
4161,828,39,Shirt,Dress,XL,red,104,3,312,2021-01-09
4162,828,1114,Trousers,Cropped,XL,indigo,115,1,115,2021-01-09
4163,829,1193,Trousers,Pleated,L,red,105,3,315,2021-04-06
4164,829,294,Shirt,Cuban Collar,XL,yellow,105,2,210,2021-04-06
4165,829,592,Jacket,Bomber,M,violet,100,2,200,2021-04-06
4166,829,1104,Trousers,Cropped,XL,green,115,1,115,2021-04-06
4167,830,804,Jacket,Pullover,XL,violet,91,2,182,2021-03-22
4168,830,1006,Trousers,Wool,S,indigo,106,1,106,2021-03-22
4169,830,328,Shirt,Mandarin Collar,L,yellow,109,2,218,2021-03-22
4170,830,898,Trousers,Cords,L,blue,94,3,282,2021-03-22
4171,830,238,Shirt,Chambray,L,indigo,106,3,318,2021-03-22
4172,831,533,Jacket,Leather,L,orange,98,1,98,2021-08-04
4173,831,653,Jacket,Coach,L,blue,93,2,186,2021-08-04
4174,831,574,Jacket,Bomber,XL,yellow,100,3,300,2021-08-04
4175,831,351,Shirt,Henley,S,red,94,2,188,2021-08-04
4176,831,40,Shirt,Dress,XS,orange,104,2,208,2021-08-04
4177,832,258,Shirt,Polo,L,yellow,95,1,95,2021-09-06
4178,833,793,Jacket,Pullover,L,blue,91,2,182,2021-03-03
4179,833,120,Shirt,Denim,XS,green,92,2,184,2021-03-03
4180,833,824,Jacket,Shearling,XL,green,117,2,234,2021-03-03
4181,833,1253,Trousers,Tracksuit Bottoms,L,indigo,112,1,112,2021-03-03
4182,833,241,Shirt,Chambray,S,violet,106,3,318,2021-03-03
4183,834,506,Jacket,Windbreaker,S,green,102,2,204,2021-02-23
4184,834,730,Jacket,Trench Coat,XS,violet,119,1,119,2021-02-23
4185,834,240,Shirt,Chambray,XS,violet,106,3,318,2021-02-23
4186,834,891,Trousers,Cords,S,green,94,3,282,2021-02-23
4187,835,1031,Trousers,Relaxed Leg,S,green,90,1,90,2021-01-02
4188,835,52,Shirt,Dress,M,green,104,2,208,2021-01-02
4189,835,279,Shirt,Polo,XL,violet,95,3,285,2021-01-02
4190,835,922,Trousers,Drawstring,M,yellow,96,2,192,2021-01-02
4191,835,379,Shirt,Henley,XL,indigo,94,3,282,2021-01-02
4192,836,426,Jacket,Denim,S,orange,107,2,214,2021-08-18
4193,836,23,Shirt,Oxford Cloth,L,blue,96,2,192,2021-08-18
4194,836,593,Jacket,Bomber,L,violet,100,1,100,2021-08-18
4195,837,52,Shirt,Dress,M,green,104,3,312,2021-01-12
4196,837,87,Shirt,Flannel,M,green,118,1,118,2021-01-12
4197,837,1177,Trousers,High-Waisted,M,blue,99,1,99,2021-01-12
4198,837,713,Jacket,Trench Coat,L,yellow,119,3,357,2021-01-12
4199,837,237,Shirt,Chambray,M,indigo,106,2,212,2021-01-12
4200,838,1012,Trousers,Wool,M,violet,106,2,212,2021-01-02
4201,838,469,Jacket,Puffer,XL,yellow,118,1,118,2021-01-02
4202,838,1128,Trousers,Cargo Pants,L,orange,102,3,306,2021-01-02
4203,839,847,Trousers,Chinos,M,orange,113,2,226,2021-09-16
4204,839,31,Shirt,Oxford Cloth,S,violet,96,3,288,2021-09-16
4205,839,182,Shirt,Camp Collared,M,orange,98,3,294,2021-09-16
4206,839,145,Shirt,Linen,XS,orange,91,2,182,2021-09-16
4207,839,1019,Trousers,Relaxed Leg,XL,red,90,3,270,2021-09-16
4208,839,1038,Trousers,Relaxed Leg,L,blue,90,2,180,2021-09-16
4209,839,111,Shirt,Denim,S,orange,92,1,92,2021-09-16
4210,839,558,Jacket,Leather,L,violet,98,3,294,2021-09-16
4211,839,283,Shirt,Cuban Collar,L,red,105,1,105,2021-09-16
4212,839,473,Jacket,Puffer,L,green,118,1,118,2021-09-16
4213,839,1076,Trousers,Joggers,S,indigo,93,2,186,2021-09-16
4214,840,1139,Trousers,Cargo Pants,XL,green,102,2,204,2021-06-30
4215,840,600,Jacket,Cardigan,XS,orange,112,1,112,2021-06-30
4216,840,757,Jacket,Peacoat,M,blue,109,2,218,2021-06-30
4217,840,548,Jacket,Leather,L,blue,98,1,98,2021-06-30
4218,840,108,Shirt,Denim,L,red,92,3,276,2021-06-30
4219,840,1088,Trousers,Cropped,L,red,115,2,230,2021-06-30
4220,841,866,Trousers,Chinos,S,indigo,113,1,113,2021-06-29
4221,841,203,Shirt,Camp Collared,L,indigo,98,1,98,2021-06-29
4222,841,473,Jacket,Puffer,L,green,118,1,118,2021-06-29
4223,841,162,Shirt,Linen,M,blue,91,2,182,2021-06-29
4224,841,1175,Trousers,High-Waisted,XS,blue,99,1,99,2021-06-29
4225,841,501,Jacket,Windbreaker,S,yellow,102,3,306,2021-06-29
4226,841,409,Shirt,Casual Slim Fit,XL,blue,119,2,238,2021-06-29
4227,842,875,Trousers,Cords,XS,red,94,2,188,2021-01-10
4228,842,374,Shirt,Henley,XL,blue,94,3,282,2021-01-10
4229,842,645,Jacket,Coach,XS,green,93,3,279,2021-01-10
4230,842,238,Shirt,Chambray,L,indigo,106,1,106,2021-01-10
4231,843,1091,Trousers,Cropped,S,orange,115,1,115,2021-07-03
4232,843,374,Shirt,Henley,XL,blue,94,3,282,2021-07-03
4233,843,69,Shirt,Dress,XL,violet,104,1,104,2021-07-03
4234,843,285,Shirt,Cuban Collar,XS,orange,105,1,105,2021-07-03
4235,843,737,Jacket,Peacoat,M,red,109,1,109,2021-07-03
4236,843,1236,Trousers,Tracksuit Bottoms,S,yellow,112,3,336,2021-07-03
4237,843,886,Trousers,Cords,S,yellow,94,3,282,2021-07-03
4238,843,962,Trousers,Slim-Fit,M,green,97,2,194,2021-07-03
4239,843,207,Shirt,Camp Collared,M,violet,98,3,294,2021-07-03
4240,843,1084,Trousers,Joggers,XL,violet,93,1,93,2021-07-03
4241,844,1222,Trousers,Pleated,M,violet,105,2,210,2021-09-26
4242,844,134,Shirt,Denim,XL,indigo,92,3,276,2021-09-26
4243,844,1024,Trousers,Relaxed Leg,XL,orange,90,3,270,2021-09-26
4244,844,139,Shirt,Denim,XL,violet,92,1,92,2021-09-26
4245,844,586,Jacket,Bomber,S,indigo,100,3,300,2021-09-26
4246,845,1073,Trousers,Joggers,L,blue,93,3,279,2021-04-25
4247,845,1246,Trousers,Tracksuit Bottoms,S,blue,112,2,224,2021-04-25
4248,845,335,Shirt,Mandarin Collar,XS,blue,109,3,327,2021-04-25
4249,845,1038,Trousers,Relaxed Leg,L,blue,90,3,270,2021-04-25
4250,845,1177,Trousers,High-Waisted,M,blue,99,1,99,2021-04-25
4251,846,668,Jacket,Parka,L,red,113,2,226,2021-09-17
4252,847,790,Jacket,Pullover,XS,blue,91,1,91,2021-10-19
4253,847,593,Jacket,Bomber,L,violet,100,2,200,2021-10-19
4254,847,500,Jacket,Windbreaker,XS,yellow,102,2,204,2021-10-19
4255,848,28,Shirt,Oxford Cloth,L,indigo,96,3,288,2021-09-24
4256,848,66,Shirt,Dress,S,violet,104,2,208,2021-09-24
4257,848,642,Jacket,Coach,M,yellow,93,2,186,2021-09-24
4258,848,375,Shirt,Henley,XS,indigo,94,1,94,2021-09-24
4259,848,201,Shirt,Camp Collared,S,indigo,98,3,294,2021-09-24
4260,848,830,Jacket,Shearling,XS,indigo,117,3,351,2021-09-24
4261,848,286,Shirt,Cuban Collar,S,orange,105,3,315,2021-09-24
4262,848,583,Jacket,Bomber,L,blue,100,3,300,2021-09-24
4263,848,591,Jacket,Bomber,S,violet,100,2,200,2021-09-24
4264,849,73,Shirt,Flannel,L,red,118,2,236,2021-08-11
4265,849,1074,Trousers,Joggers,XL,blue,93,3,279,2021-08-11
4266,849,993,Trousers,Wool,L,yellow,106,3,318,2021-08-11
4267,849,1117,Trousers,Cropped,M,violet,115,1,115,2021-08-11
4268,850,368,Shirt,Henley,L,green,94,2,188,2021-04-08
4269,850,616,Jacket,Cardigan,S,blue,112,3,336,2021-04-08
4270,850,652,Jacket,Coach,M,blue,93,2,186,2021-04-08
4271,850,700,Jacket,Trench Coat,XS,red,119,2,238,2021-04-08
4272,850,533,Jacket,Leather,L,orange,98,2,196,2021-04-08
4273,851,1031,Trousers,Relaxed Leg,S,green,90,3,270,2021-04-23
4274,851,1074,Trousers,Joggers,XL,blue,93,3,279,2021-04-23
4275,851,437,Jacket,Denim,M,green,107,1,107,2021-04-23
4276,851,1173,Trousers,High-Waisted,L,green,99,1,99,2021-04-23
4277,852,579,Jacket,Bomber,XL,green,100,2,200,2021-04-11
4278,852,229,Shirt,Chambray,XL,green,106,3,318,2021-04-11
4279,852,623,Jacket,Cardigan,L,indigo,112,2,224,2021-04-11
4280,852,120,Shirt,Denim,XS,green,92,3,276,2021-04-11
4281,852,1047,Trousers,Relaxed Leg,M,violet,90,1,90,2021-04-11
4282,853,549,Jacket,Leather,XL,blue,98,2,196,2021-09-27
4283,853,540,Jacket,Leather,XS,green,98,3,294,2021-09-27
4284,853,568,Jacket,Bomber,L,orange,100,2,200,2021-09-27
4285,853,45,Shirt,Dress,XS,yellow,104,1,104,2021-09-27
4286,853,1015,Trousers,Relaxed Leg,XS,red,90,2,180,2021-09-27
4287,853,535,Jacket,Leather,XS,yellow,98,2,196,2021-09-27
4288,853,1220,Trousers,Pleated,XS,violet,105,3,315,2021-09-27
4289,854,35,Shirt,Dress,XS,red,104,3,312,2021-08-10
4290,855,983,Trousers,Wool,L,red,106,1,106,2021-01-26
4291,855,1112,Trousers,Cropped,M,indigo,115,3,345,2021-01-26
4292,855,722,Jacket,Trench Coat,M,blue,119,2,238,2021-01-26
4293,855,620,Jacket,Cardigan,XS,indigo,112,3,336,2021-01-26
4294,856,833,Jacket,Shearling,L,indigo,117,2,234,2021-01-13
4295,856,1178,Trousers,High-Waisted,L,blue,99,3,297,2021-01-13
4296,856,794,Jacket,Pullover,XL,blue,91,3,273,2021-01-13
4297,856,509,Jacket,Windbreaker,XL,green,102,1,102,2021-01-13
4298,856,92,Shirt,Flannel,M,blue,118,1,118,2021-01-13
4299,856,1204,Trousers,Pleated,XL,yellow,105,2,210,2021-01-13
4300,857,751,Jacket,Peacoat,S,green,109,3,327,2021-09-01
4301,857,213,Shirt,Chambray,L,red,106,3,318,2021-09-01
4302,857,907,Trousers,Cords,M,violet,94,3,282,2021-09-01
4303,857,431,Jacket,Denim,S,yellow,107,2,214,2021-09-01
4304,858,439,Jacket,Denim,XL,green,107,2,214,2021-03-16
4305,858,281,Shirt,Cuban Collar,S,red,105,3,315,2021-03-16
4306,858,1124,Trousers,Cargo Pants,XL,red,102,2,204,2021-03-16
4307,858,413,Shirt,Casual Slim Fit,L,indigo,119,3,357,2021-03-16
4308,858,799,Jacket,Pullover,XL,indigo,91,1,91,2021-03-16
4309,858,397,Shirt,Casual Slim Fit,M,yellow,119,1,119,2021-03-16
4310,859,740,Jacket,Peacoat,XS,orange,109,1,109,2021-03-26
4311,859,400,Shirt,Casual Slim Fit,XS,green,119,1,119,2021-03-26
4312,859,180,Shirt,Camp Collared,XS,orange,98,2,196,2021-03-26
4313,859,147,Shirt,Linen,M,orange,91,3,273,2021-03-26
4314,860,995,Trousers,Wool,XS,green,106,1,106,2021-04-09
4315,860,640,Jacket,Coach,XS,yellow,93,3,279,2021-04-09
4316,860,52,Shirt,Dress,M,green,104,3,312,2021-04-09
4317,860,664,Jacket,Coach,XL,violet,93,1,93,2021-04-09
4318,861,1188,Trousers,High-Waisted,L,violet,99,3,297,2021-05-31
4319,861,58,Shirt,Dress,L,blue,104,2,208,2021-05-31
4320,861,78,Shirt,Flannel,L,orange,118,2,236,2021-05-31
4321,862,935,Trousers,Drawstring,XS,indigo,96,3,288,2021-10-11
4322,862,162,Shirt,Linen,M,blue,91,1,91,2021-10-11
4323,862,208,Shirt,Camp Collared,L,violet,98,2,196,2021-10-11
4324,863,194,Shirt,Camp Collared,XL,green,98,2,196,2021-05-10
4325,863,472,Jacket,Puffer,M,green,118,3,354,2021-05-10
4326,863,783,Jacket,Pullover,L,yellow,91,1,91,2021-05-10
4327,863,650,Jacket,Coach,XS,blue,93,3,279,2021-05-10
4328,864,78,Shirt,Flannel,L,orange,118,1,118,2021-03-29
4329,864,336,Shirt,Mandarin Collar,S,blue,109,2,218,2021-03-29
4330,864,946,Trousers,Slim-Fit,S,red,97,2,194,2021-03-29
4331,865,1015,Trousers,Relaxed Leg,XS,red,90,3,270,2021-07-27
4332,866,653,Jacket,Coach,L,blue,93,2,186,2021-04-11
4333,866,1142,Trousers,Cargo Pants,M,blue,102,2,204,2021-04-11
4334,866,757,Jacket,Peacoat,M,blue,109,2,218,2021-04-11
4335,866,846,Trousers,Chinos,S,orange,113,1,113,2021-04-11
4336,867,930,Trousers,Drawstring,XS,blue,96,1,96,2021-03-23
4337,867,129,Shirt,Denim,XL,blue,92,1,92,2021-03-23
4338,867,430,Jacket,Denim,XS,yellow,107,2,214,2021-03-23
4339,867,545,Jacket,Leather,XS,blue,98,1,98,2021-03-23
4340,867,723,Jacket,Trench Coat,L,blue,119,1,119,2021-03-23
4341,867,19,Shirt,Oxford Cloth,XL,green,96,1,96,2021-03-23
4342,868,763,Jacket,Peacoat,L,indigo,109,3,327,2021-03-31
4343,868,1049,Trousers,Relaxed Leg,XL,violet,90,2,180,2021-03-31
4344,869,1214,Trousers,Pleated,XL,blue,105,3,315,2021-09-25
4345,869,949,Trousers,Slim-Fit,XL,red,97,2,194,2021-09-25
4346,869,176,Shirt,Camp Collared,S,red,98,2,196,2021-09-25
4347,869,535,Jacket,Leather,XS,yellow,98,3,294,2021-09-25
4348,869,77,Shirt,Flannel,M,orange,118,2,236,2021-09-25
4349,869,636,Jacket,Coach,S,orange,93,1,93,2021-09-25
4350,869,351,Shirt,Henley,S,red,94,2,188,2021-09-25
4351,869,1145,Trousers,Cargo Pants,XS,indigo,102,1,102,2021-09-25
4352,869,845,Trousers,Chinos,XS,orange,113,1,113,2021-09-25
4353,870,1256,Trousers,Tracksuit Bottoms,S,violet,112,2,224,2021-08-01
4354,870,789,Jacket,Pullover,XL,green,91,3,273,2021-08-01
4355,870,720,Jacket,Trench Coat,XS,blue,119,3,357,2021-08-01
4356,870,186,Shirt,Camp Collared,S,yellow,98,1,98,2021-08-01
4357,870,1186,Trousers,High-Waisted,S,violet,99,3,297,2021-08-01
4358,871,637,Jacket,Coach,M,orange,93,1,93,2021-09-24
4359,871,495,Jacket,Windbreaker,XS,orange,102,2,204,2021-09-24
4360,871,1056,Trousers,Joggers,S,orange,93,1,93,2021-09-24
4361,872,113,Shirt,Denim,L,orange,92,3,276,2021-09-26
4362,872,482,Jacket,Puffer,M,indigo,118,2,236,2021-09-26
4363,872,230,Shirt,Chambray,XS,blue,106,1,106,2021-09-26
4364,872,28,Shirt,Oxford Cloth,L,indigo,96,3,288,2021-09-26
4365,872,608,Jacket,Cardigan,L,yellow,112,2,224,2021-09-26
4366,872,422,Jacket,Denim,M,red,107,2,214,2021-09-26
4367,872,78,Shirt,Flannel,L,orange,118,1,118,2021-09-26
4368,872,445,Jacket,Denim,XS,indigo,107,2,214,2021-09-26
4369,872,94,Shirt,Flannel,XL,blue,118,1,118,2021-09-26
4370,873,418,Shirt,Casual Slim Fit,L,violet,119,1,119,2021-04-25
4371,873,440,Jacket,Denim,XS,blue,107,1,107,2021-04-25
4372,873,429,Jacket,Denim,XL,orange,107,1,107,2021-04-25
4373,873,731,Jacket,Trench Coat,S,violet,119,2,238,2021-04-25
4374,873,1126,Trousers,Cargo Pants,S,orange,102,1,102,2021-04-25
4375,874,32,Shirt,Oxford Cloth,M,violet,96,2,192,2021-03-25
4376,874,919,Trousers,Drawstring,XL,orange,96,2,192,2021-03-25
4377,874,421,Jacket,Denim,S,red,107,1,107,2021-03-25
4378,874,1170,Trousers,High-Waisted,XS,green,99,1,99,2021-03-25
4379,874,826,Jacket,Shearling,S,blue,117,3,351,2021-03-25
4380,874,744,Jacket,Peacoat,XL,orange,109,1,109,2021-03-25
4381,874,1238,Trousers,Tracksuit Bottoms,L,yellow,112,1,112,2021-03-25
4382,874,973,Trousers,Slim-Fit,L,indigo,97,3,291,2021-03-25
4383,874,488,Jacket,Puffer,L,violet,118,3,354,2021-03-25
4384,875,6,Shirt,Oxford Cloth,S,orange,96,1,96,2021-02-26
4385,875,607,Jacket,Cardigan,M,yellow,112,2,224,2021-02-26
4386,875,74,Shirt,Flannel,XL,red,118,3,354,2021-02-26
4387,876,713,Jacket,Trench Coat,L,yellow,119,2,238,2021-05-20
4388,876,739,Jacket,Peacoat,XL,red,109,3,327,2021-05-20
4389,876,1087,Trousers,Cropped,M,red,115,2,230,2021-05-20
4390,876,606,Jacket,Cardigan,S,yellow,112,2,224,2021-05-20
4391,876,697,Jacket,Parka,M,violet,113,2,226,2021-05-20
4392,877,437,Jacket,Denim,M,green,107,2,214,2021-07-14
4393,877,1011,Trousers,Wool,S,violet,106,2,212,2021-07-14
4394,877,509,Jacket,Windbreaker,XL,green,102,1,102,2021-07-14
4395,877,1042,Trousers,Relaxed Leg,M,indigo,90,2,180,2021-07-14
4396,878,543,Jacket,Leather,L,green,98,1,98,2021-03-31
4397,878,1109,Trousers,Cropped,XL,blue,115,3,345,2021-03-31
4398,879,789,Jacket,Pullover,XL,green,91,3,273,2021-10-11
4399,879,786,Jacket,Pullover,S,green,91,1,91,2021-10-11
4400,880,724,Jacket,Trench Coat,XL,blue,119,2,238,2021-02-19
4401,880,141,Shirt,Linen,S,red,91,2,182,2021-02-19
4402,880,161,Shirt,Linen,S,blue,91,3,273,2021-02-19
4403,880,52,Shirt,Dress,M,green,104,1,104,2021-02-19
4404,880,860,Trousers,Chinos,XS,blue,113,1,113,2021-02-19
4405,880,823,Jacket,Shearling,L,green,117,1,117,2021-02-19
4406,880,1215,Trousers,Pleated,XS,indigo,105,2,210,2021-02-19
4407,881,1059,Trousers,Joggers,XL,orange,93,3,279,2021-02-18
4408,881,41,Shirt,Dress,S,orange,104,1,104,2021-02-18
4409,881,1258,Trousers,Tracksuit Bottoms,L,violet,112,1,112,2021-02-18
4410,881,1121,Trousers,Cargo Pants,S,red,102,2,204,2021-02-18
4411,881,1077,Trousers,Joggers,M,indigo,93,2,186,2021-02-18
4412,881,695,Jacket,Parka,XS,violet,113,1,113,2021-02-18
4413,881,177,Shirt,Camp Collared,M,red,98,1,98,2021-02-18
4414,881,721,Jacket,Trench Coat,S,blue,119,2,238,2021-02-18
4415,881,729,Jacket,Trench Coat,XL,indigo,119,1,119,2021-02-18
4416,882,879,Trousers,Cords,XL,red,94,2,188,2021-07-05
4417,882,240,Shirt,Chambray,XS,violet,106,1,106,2021-07-05
4418,882,1013,Trousers,Wool,L,violet,106,1,106,2021-07-05
4419,882,604,Jacket,Cardigan,XL,orange,112,1,112,2021-07-05
4420,882,321,Shirt,Mandarin Collar,S,orange,109,2,218,2021-07-05
4421,882,383,Shirt,Henley,L,violet,94,3,282,2021-07-05
4422,882,681,Jacket,Parka,S,green,113,3,339,2021-07-05
4423,883,1057,Trousers,Joggers,M,orange,93,1,93,2021-02-27
4424,883,120,Shirt,Denim,XS,green,92,2,184,2021-02-27
4425,883,155,Shirt,Linen,XS,green,91,2,182,2021-02-27
4426,883,950,Trousers,Slim-Fit,XS,orange,97,3,291,2021-02-27
4427,883,361,Shirt,Henley,S,yellow,94,1,94,2021-02-27
4428,883,511,Jacket,Windbreaker,S,blue,102,3,306,2021-02-27
4429,883,883,Trousers,Cords,L,orange,94,3,282,2021-02-27
4430,884,1037,Trousers,Relaxed Leg,M,blue,90,2,180,2021-08-16
4431,884,715,Jacket,Trench Coat,XS,green,119,3,357,2021-08-16
4432,884,1198,Trousers,Pleated,L,orange,105,1,105,2021-08-16
4433,884,133,Shirt,Denim,L,indigo,92,3,276,2021-08-16
4434,884,681,Jacket,Parka,S,green,113,2,226,2021-08-16
